lead_id,first_name,last_name,phone,email,company,address,city,state,state_code,zip,lead_type,distress_signal,motivation_profile,asking_price,est_equity,score,grade,source,status
CA-S-0239,David,Garcia,+16694489636,david.garcia@aol.com,,7126 Hill Pkwy,San Jose,California,CA,58185,Seller,Vacant Property,Financial Hardship - Needs Cash,479434,227215,67,C,Nationwide Lead Gen,NEW
CA-S-0257,Nancy,Richardson,+12794032968,nancy.richardson@gmail.com,,3805 Forest Pl,Sacramento,California,CA,48276,Seller,Utility Shutoff,Job Relocation - Must Sell Fast,830851,399245,67,C,Nationwide Lead Gen,NEW
CO-S-0316,Catherine,Ramirez,+17208567017,catherine.ramirez@outlook.com,,5259 Technology Ave,Aurora,Colorado,CO,33641,Seller,Judgment,Divorce Settlement Required,361707,356915,67,C,Nationwide Lead Gen,NEW
FL-S-0495,Laura,Reed,+14072847230,laura.reed@outlook.com,,6326 Creek Ave,Orlando,Florida,FL,32820,Seller,Probate,Out-of-State Absentee Landlord,482770,228686,67,C,Nationwide Lead Gen,NEW
FL-B-0532,Andrew,Price,+19046463964,andrew.price@gmail.com,Andrew Investments,,Jacksonville,Florida,FL,,Buyer,,Buy and Hold,0,0,67,C,Nationwide Lead Gen,NEW
GA-S-0574,Yolanda,Garcia,+17708708109,yolanda.garcia@yahoo.com,,8029 Lincoln Pkwy,Atlanta,Georgia,GA,30382,Seller,Bankruptcy,Property Needs Major Repairs,304724,384566,67,C,Nationwide Lead Gen,NEW
HI-S-0630,Edward,Kelly,+18087058682,edward.kelly@aol.com,,8941 Garden Rd,Kailua,Hawaii,HI,44702,Seller,High Equity,Financial Hardship - Needs Cash,665474,200649,67,C,Nationwide Lead Gen,NEW
HI-B-0636,Sylvia,Ruiz,+18086795039,sylvia.ruiz@yahoo.com,,,Honolulu,Hawaii,HI,,Buyer,,Wholesaler,0,0,67,C,Nationwide Lead Gen,NEW
IL-S-0676,Ryan,Brown,+17732201712,ryan.brown@aol.com,,1810 Lincoln Pkwy,Chicago,Illinois,IL,60610,Seller,Vacant Property,Inherited Family Estate (Probate),297268,188473,67,C,Nationwide Lead Gen,NEW
IL-B-0736,Jack,Wood,+12174161469,jack.wood@gmail.com,,,Springfield,Illinois,IL,,Buyer,,Cash Buyer,0,0,67,C,Nationwide Lead Gen,NEW
IN-S-0756,Mary,Scott,+18122626720,mary.scott@hotmail.com,,1170 Garden Blvd,Evansville,Indiana,IN,17274,Seller,Vacant Property,Vacant Property - High Equity,206567,374143,67,C,Nationwide Lead Gen,NEW
IN-S-0768,Charles,Ortiz,+18126403593,charles.ortiz@yahoo.com,,9449 Harrison Ave,Evansville,Indiana,IN,17666,Seller,Utility Shutoff,Job Relocation - Must Sell Fast,313435,290799,67,C,Nationwide Lead Gen,NEW
IN-S-0780,John,Phillips,+12603456247,john.phillips@aol.com,,8528 Elm Ln,Fort Wayne,Indiana,IN,37890,Seller,Absentee Owner,Property in Probate - Estate Settlement,902133,288350,67,C,Nationwide Lead Gen,NEW
IN-B-0815,Rebecca,Young,+15744996762,rebecca.young@gmail.com,Rebecca Acquisitions,,South Bend,Indiana,IN,,Buyer,,Investor,0,0,67,C,Nationwide Lead Gen,NEW
IN-B-0824,Robert,Martinez,+12602073161,robert.martinez@gmail.com,,,Fort Wayne,Indiana,IN,,Buyer,,Buy and Hold,0,0,67,C,Nationwide Lead Gen,NEW
KS-B-0880,Carol,Peterson,+13162783429,carol.peterson@yahoo.com,,,Wichita,Kansas,KS,,Buyer,,REIT,0,0,67,C,Nationwide Lead Gen,NEW
KY-S-0921,Brian,Hernandez,+12709699394,brian.hernandez@hotmail.com,,1278 Valley Ct,Bowling Green,Kentucky,KY,23442,Seller,Code Violation,Property Needs Major Repairs,651031,57737,67,C,Nationwide Lead Gen,NEW
LA-S-0970,Jerry,Mitchell,+13182588959,jerry.mitchell@hotmail.com,,4641 Spring Pkwy,Shreveport,Louisiana,LA,87714,Seller,Eviction,Vacant Property - High Equity,841264,112487,67,C,Nationwide Lead Gen,NEW
LA-S-0987,Gary,Hughes,+15044519039,gary.hughes@outlook.com,,4295 Spring Pl,New Orleans,Louisiana,LA,70133,Seller,Bankruptcy,Inherited Family Estate (Probate),560004,305815,67,C,Nationwide Lead Gen,NEW
LA-S-0995,Irene,Hill,+13186137615,irene.hill@gmail.com,,3403 Lincoln Pkwy,Shreveport,Louisiana,LA,47590,Seller,High Equity,Financial Hardship - Needs Cash,461739,41606,67,C,Nationwide Lead Gen,NEW
ME-S-1041,Ashley,Diaz,+12073695614,ashley.diaz@hotmail.com,,6218 Meadow Way,Bangor,Maine,ME,77212,Seller,Absentee Owner,Financial Hardship - Needs Cash,772388,151264,67,C,Nationwide Lead Gen,NEW
MD-S-1090,Aaron,Torres,+12405513976,aaron.torres@yahoo.com,,262 Industrial Pkwy,Frederick,Maryland,MD,30027,Seller,Tax Delinquent,Tax Lien & Pre-Foreclosure Opportunity,777388,324395,67,C,Nationwide Lead Gen,NEW
MA-S-1160,Carlos,White,+16179278645,carlos.white@gmail.com,,2599 Harrison Ave,Cambridge,Massachusetts,MA,97493,Seller,Pre-Foreclosure,Divorce Settlement Required,807521,286811,67,C,Nationwide Lead Gen,NEW
MA-S-1162,Lisa,King,+16176137474,lisa.king@hotmail.com,,8747 Chestnut Blvd,Cambridge,Massachusetts,MA,94112,Seller,Eviction,Out-of-State Absentee Landlord,820767,155145,67,C,Nationwide Lead Gen,NEW
MI-S-1217,Carol,Johnson,+15177553631,carol.johnson@yahoo.com,,1362 Vista Dr,Lansing,Michigan,MI,64922,Seller,Absentee Owner,Out-of-State Absentee Landlord,829937,58892,67,C,Nationwide Lead Gen,NEW
MI-S-1235,Nicholas,Ward,+15172558818,nicholas.ward@outlook.com,,6994 Canyon Pl,Lansing,Michigan,MI,98744,Seller,Code Violation,Inherited Property - Not Interested,617921,344470,67,C,Nationwide Lead Gen,NEW
MI-B-1289,Douglas,Chavez,+13138087584,douglas.chavez@yahoo.com,,,Detroit,Michigan,MI,,Buyer,,Cash Buyer,0,0,67,C,Nationwide Lead Gen,NEW
MN-S-1324,Amanda,Roberts,+12187717518,amanda.roberts@aol.com,,2462 Cedar St,Duluth,Minnesota,MN,94749,Seller,Pre-Foreclosure,Absentee Owner - Lives Out of State,508930,51081,67,C,Nationwide Lead Gen,NEW
MN-S-1338,Matthew,Morales,+12186974017,matthew.morales@aol.com,,1627 Elm Rd,Duluth,Minnesota,MN,52532,Seller,Utility Shutoff,Property Needs Major Repairs,841561,263636,67,C,Nationwide Lead Gen,NEW
MN-B-1346,Eric,Davis,+16517153495,eric.davis@gmail.com,Eric Capital,,St. Paul,Minnesota,MN,,Buyer,,Property Manager,0,0,67,C,Nationwide Lead Gen,NEW
MO-S-1409,Eric,Cruz,+18168476983,eric.cruz@aol.com,,1613 Hickory Ln,Independence,Missouri,MO,71614,Seller,Utility Shutoff,Avoiding Foreclosure Auction,925973,363390,67,C,Nationwide Lead Gen,NEW
MO-S-1424,Raymond,Reyes,+14175235020,raymond.reyes@aol.com,,2030 Maple Blvd,Springfield,Missouri,MO,46479,Seller,Fire Damage,Property Needs Major Repairs,378652,364463,67,C,Nationwide Lead Gen,NEW
MO-B-1455,Alexander,Chavez,+14176506887,alexander.chavez@gmail.com,,,Springfield,Missouri,MO,,Buyer,,Property Manager,0,0,67,C,Nationwide Lead Gen,NEW
NE-S-1508,Nancy,Wood,+14028691568,nancy.wood@yahoo.com,,8626 Cedar Way,Bellevue,Nebraska,NE,16045,Seller,Absentee Owner,Property Needs Major Repairs,176939,82208,67,C,Nationwide Lead Gen,NEW
NV-B-1559,Maria,Evans,+17756628629,maria.evans@gmail.com,,,Reno,Nevada,NV,,Buyer,,REIT,0,0,67,C,Nationwide Lead Gen,NEW
NH-S-1573,Pamela,Mendoza,+16035838509,pamela.mendoza@hotmail.com,,1830 Oak Ln,Manchester,New Hampshire,NH,3138,Seller,Code Violation,Inherited Property - Not Interested,807390,299899,67,C,Nationwide Lead Gen,NEW
NH-B-1590,Irene,Price,+16033709516,irene.price@gmail.com,,,Manchester,New Hampshire,NH,,Buyer,,Wholesaler,0,0,67,C,Nationwide Lead Gen,NEW
NJ-S-1620,Debra,Watson,+19738873619,debra.watson@aol.com,,2326 Business Way,Newark,New Jersey,NJ,7112,Seller,Fire Damage,Avoiding Foreclosure Auction,639955,209608,67,C,Nationwide Lead Gen,NEW
NM-B-1690,Linda,Nelson,+15053963831,linda.nelson@outlook.com,Linda Holdings,,Albuquerque,New Mexico,NM,,Buyer,,Wholesaler,0,0,67,C,Nationwide Lead Gen,NEW
NY-S-1733,Kimberly,Ortiz,+17183387572,kimberly.ortiz@yahoo.com,,5016 Creek Ct,New York City,New York,NY,10004,Seller,Absentee Owner,Divorce Settlement Required,790268,145424,67,C,Nationwide Lead Gen,NEW
OK-S-1970,Elizabeth,Williams,+14057742257,elizabeth.williams@hotmail.com,,1983 Lake St,Norman,Oklahoma,OK,24184,Seller,Vacant Property,Divorce Settlement Required,292429,226554,67,C,Nationwide Lead Gen,NEW
OK-S-1976,Catherine,Cox,+19184681779,catherine.cox@hotmail.com,,9802 Harrison Dr,Broken Arrow,Oklahoma,OK,73001,Seller,Eviction,Vacant Property - High Equity,608180,53393,67,C,Nationwide Lead Gen,NEW
OK-S-1977,Donald,Hill,+14057825618,donald.hill@yahoo.com,,8838 Ridge Pl,Norman,Oklahoma,OK,43722,Seller,Lien,Tired Landlord - Ready to Exit,312768,96438,67,C,Nationwide Lead Gen,NEW
OR-S-2061,Ashley,Smith,+15416974176,ashley.smith@yahoo.com,,5138 Vista Pl,Bend,Oregon,OR,87171,Seller,Probate,Vacant Property - High Equity,226482,151872,67,C,Nationwide Lead Gen,NEW
PA-S-2146,James,King,+14125175790,james.king@aol.com,,6821 Technology Pkwy,Pittsburgh,Pennsylvania,PA,49713,Seller,Pre-Foreclosure,Property in Probate - Estate Settlement,401668,193171,67,C,Nationwide Lead Gen,NEW
SC-S-2218,Donna,Lewis,+18435616832,donna.lewis@gmail.com,,3322 Park Pkwy,Myrtle Beach,South Carolina,SC,10779,Seller,Bankruptcy,Divorce Settlement Required,521543,78282,67,C,Nationwide Lead Gen,NEW
SC-S-2231,William,Gomez,+18642702214,william.gomez@outlook.com,,7083 Spring Dr,Greenville,South Carolina,SC,29911,Seller,Probate,Out-of-State Absentee Landlord,387826,334039,67,C,Nationwide Lead Gen,NEW
SD-B-2309,Carol,Patel,+16055217107,carol.patel@yahoo.com,Carol Investments,,Rapid City,South Dakota,SD,,Buyer,,Fix & Flip,0,0,67,C,Nationwide Lead Gen,NEW
TN-S-2347,Rebecca,Brown,+19017813369,rebecca.brown@aol.com,,278 Pine Pl,Memphis,Tennessee,TN,35780,Seller,Fire Damage,Avoiding Foreclosure Auction,916656,397882,67,C,Nationwide Lead Gen,NEW
TN-S-2351,Jonathan,Baker,+14233922346,jonathan.baker@gmail.com,,7949 Washington Dr,Chattanooga,Tennessee,TN,67565,Seller,Eviction,Out-of-State Absentee Landlord,367309,154357,67,C,Nationwide Lead Gen,NEW
TN-B-2362,Ryan,Morales,+19018918274,ryan.morales@outlook.com,Ryan Realty,,Memphis,Tennessee,TN,,Buyer,,Property Manager,0,0,67,C,Nationwide Lead Gen,NEW
TX-S-2395,Steven,Ramirez,+19158044122,steven.ramirez@hotmail.com,,5568 Lake Pl,El Paso,Texas,TX,68490,Seller,Absentee Owner,Tired Landlord - Ready to Exit,527009,118283,67,C,Nationwide Lead Gen,NEW
TX-S-2404,Patricia,Watson,+12104062955,patricia.watson@aol.com,,8411 Oak Pl,San Antonio,Texas,TX,57835,Seller,Lien,Inherited Property - Not Interested,826982,274769,67,C,Nationwide Lead Gen,NEW
UT-S-2496,Kathleen,Sanchez,+18015115338,kathleen.sanchez@aol.com,,102 Main Pl,Salt Lake City,Utah,UT,84115,Seller,Eviction,Property in Probate - Estate Settlement,509913,135072,67,C,Nationwide Lead Gen,NEW
UT-B-2512,Alexander,Long,+18013844591,alexander.long@yahoo.com,Alexander Properties,,Ogden,Utah,UT,,Buyer,,REIT,0,0,67,C,Nationwide Lead Gen,NEW
VT-S-2548,Jacob,Sanders,+18027439062,jacob.sanders@yahoo.com,,5620 Innovation Dr,Rutland,Vermont,VT,83428,Seller,Utility Shutoff,Vacant Property - High Equity,893353,287045,67,C,Nationwide Lead Gen,NEW
VA-S-2573,Debra,Reyes,+17575566077,debra.reyes@aol.com,,4393 Meadow Dr,Virginia Beach,Virginia,VA,23498,Seller,Pre-Foreclosure,Distressed Property - Code Violations,380494,190039,67,C,Nationwide Lead Gen,NEW
VA-S-2595,Daniel,Edwards,+17573655775,daniel.edwards@gmail.com,,272 Enterprise Way,Norfolk,Virginia,VA,27805,Seller,Tax Delinquent,Behind on Mortgage Payments,737103,230555,67,C,Nationwide Lead Gen,NEW
VA-B-2617,Kevin,Davis,+17039873154,kevin.davis@yahoo.com,,,Arlington,Virginia,VA,,Buyer,,Investor,0,0,67,C,Nationwide Lead Gen,NEW
WA-S-2676,Angela,Morris,+15094598264,angela.morris@yahoo.com,,8782 Oak Pl,Spokane,Washington,WA,57607,Seller,Bankruptcy,Financial Hardship - Needs Cash,612756,321265,67,C,Nationwide Lead Gen,NEW
WA-S-2683,Heather,Morales,+12538503951,heather.morales@outlook.com,,1912 Jackson Pkwy,Tacoma,Washington,WA,38105,Seller,High Equity,Out-of-State Absentee Landlord,804303,327591,67,C,Nationwide Lead Gen,NEW
WV-S-2735,Emily,Perez,+13048081062,emily.perez@gmail.com,,8926 Commerce Pkwy,Huntington,West Virginia,WV,41310,Seller,Code Violation,Divorce Settlement Required,198589,238698,67,C,Nationwide Lead Gen,NEW
WI-S-2761,Joseph,Evans,+16084235915,joseph.evans@outlook.com,,8249 Business Pkwy,Madison,Wisconsin,WI,13201,Seller,Code Violation,Avoiding Foreclosure Auction,288628,355743,67,C,Nationwide Lead Gen,NEW
WY-S-2829,Dorothy,Wood,+13072814348,dorothy.wood@yahoo.com,,8842 Madison Ln,Casper,Wyoming,WY,43828,Seller,Absentee Owner,Property Needs Major Repairs,683586,349818,67,C,Nationwide Lead Gen,NEW
WY-S-2836,Helen,Peterson,+13073375701,helen.peterson@yahoo.com,,6959 Elm Blvd,Cheyenne,Wyoming,WY,82099,Seller,Absentee Owner,Inherited Family Estate (Probate),150719,75245,67,C,Nationwide Lead Gen,NEW
AL-S-0014,Jonathan,Cruz,+13347195310,jonathan.cruz@outlook.com,,356 Jefferson Ave,Montgomery,Alabama,AL,36177,Seller,Eviction,Inherited Property - Not Interested,213273,47559,66,C,Nationwide Lead Gen,NEW
AZ-S-0145,Heather,Cox,+16235363203,heather.cox@aol.com,,3078 Forest Blvd,Phoenix,Arizona,AZ,85067,Seller,Condemned,Inherited Family Estate (Probate),603863,191053,66,C,Nationwide Lead Gen,NEW
CA-S-0245,Judy,Nguyen,+15595886555,judy.nguyen@hotmail.com,,7900 Vista Ln,Fresno,California,CA,77031,Seller,High Equity,Out-of-State Absentee Landlord,673132,167254,66,C,Nationwide Lead Gen,NEW
CA-S-0255,Gregory,King,+18583814769,gregory.king@hotmail.com,,6245 Summit Pl,San Diego,California,CA,92177,Seller,High Equity,Property in Probate - Estate Settlement,695882,116966,66,C,Nationwide Lead Gen,NEW
CA-B-0268,Barbara,Nguyen,+13108959128,barbara.nguyen@yahoo.com,,,Los Angeles,California,CA,,Buyer,,REIT,0,0,66,C,Nationwide Lead Gen,NEW
CA-B-0269,Mark,Foster,+14087651553,mark.foster@outlook.com,Mark Realty,,San Jose,California,CA,,Buyer,,Property Manager,0,0,66,C,Nationwide Lead Gen,NEW
CT-S-0379,Amy,Bennett,+14754958800,amy.bennett@gmail.com,,754 Jackson St,Bridgeport,Connecticut,CT,87298,Seller,Condemned,Behind on Mortgage Payments,791271,89012,66,C,Nationwide Lead Gen,NEW
CT-S-0381,Dennis,Gray,+12038291011,dennis.gray@aol.com,,5041 Peak Blvd,Stamford,Connecticut,CT,85882,Seller,Vacant Property,Job Relocation - Must Sell Fast,297115,185860,66,C,Nationwide Lead Gen,NEW
CT-B-0413,Margaret,Kelly,+14754387405,margaret.kelly@yahoo.com,Margaret Acquisitions,,Bridgeport,Connecticut,CT,,Buyer,,REIT,0,0,66,C,Nationwide Lead Gen,NEW
CT-B-0418,Jeffrey,Torres,+18606189702,jeffrey.torres@outlook.com,Jeffrey Investments,,Hartford,Connecticut,CT,,Buyer,,Cash Buyer,0,0,66,C,Nationwide Lead Gen,NEW
CT-B-0426,Jeffrey,Anderson,+12038137988,jeffrey.anderson@gmail.com,Jeffrey Home Buyers,,Stamford,Connecticut,CT,,Buyer,,Cash Buyer,0,0,66,C,Nationwide Lead Gen,NEW
CT-B-0428,James,Diaz,+12034287659,james.diaz@yahoo.com,James Solutions,,Stamford,Connecticut,CT,,Buyer,,Developer,0,0,66,C,Nationwide Lead Gen,NEW
FL-S-0473,Lisa,Patel,+19046575977,lisa.patel@hotmail.com,,1085 Vista Rd,Jacksonville,Florida,FL,91156,Seller,Judgment,Vacant Property - High Equity,612336,159651,66,C,Nationwide Lead Gen,NEW
FL-S-0502,Nathan,Clark,+18139259066,nathan.clark@hotmail.com,,7154 Monroe Ln,Tampa,Florida,FL,33263,Seller,Pre-Foreclosure,Vacant Property - High Equity,761167,385570,66,C,Nationwide Lead Gen,NEW
FL-S-0515,Kathleen,Jones,+19043286050,kathleen.jones@hotmail.com,,8781 Madison St,Jacksonville,Florida,FL,75166,Seller,Code Violation,Absentee Owner - Lives Out of State,891719,78621,66,C,Nationwide Lead Gen,NEW
FL-B-0516,Karen,Richardson,+19047525121,karen.richardson@yahoo.com,Karen Realty,,Jacksonville,Florida,FL,,Buyer,,Cash Buyer,0,0,66,C,Nationwide Lead Gen,NEW
GA-S-0553,Nancy,Diaz,+17068355689,nancy.diaz@hotmail.com,,7484 Harrison Pl,Augusta,Georgia,GA,61174,Seller,Probate,Absentee Owner - Lives Out of State,841065,192608,66,C,Nationwide Lead Gen,NEW
ID-B-0666,Heather,Hernandez,+12082725642,heather.hernandez@outlook.com,,,Nampa,Idaho,ID,,Buyer,,Wholesaler,0,0,66,C,Nationwide Lead Gen,NEW
IL-S-0694,Jessica,Williams,+13312354689,jessica.williams@gmail.com,,9036 Lake Pkwy,Naperville,Illinois,IL,26619,Seller,Tax Delinquent,Property in Probate - Estate Settlement,429420,334062,66,C,Nationwide Lead Gen,NEW
IA-B-0853,Charles,Rivera,+15638615392,charles.rivera@gmail.com,Charles Investments,,Davenport,Iowa,IA,,Buyer,,Buy and Hold,0,0,66,C,Nationwide Lead Gen,NEW
KY-S-0917,Yolanda,Ramirez,+12707278422,yolanda.ramirez@gmail.com,,2133 Madison Ave,Bowling Green,Kentucky,KY,42915,Seller,Probate,Out-of-State Absentee Landlord,905806,193482,66,C,Nationwide Lead Gen,NEW
KY-S-0919,Brandon,Ramos,+18599947537,brandon.ramos@yahoo.com,,8623 Innovation Pkwy,Lexington,Kentucky,KY,76291,Seller,Fire Damage,Divorce Settlement Required,742647,101960,66,C,Nationwide Lead Gen,NEW
LA-S-1005,Dennis,Brown,+15049854216,dennis.brown@hotmail.com,,4415 Pine Ct,New Orleans,Louisiana,LA,70196,Seller,Code Violation,Tax Lien & Pre-Foreclosure Opportunity,372005,199751,66,C,Nationwide Lead Gen,NEW
MN-B-1341,Sandra,Wood,+15079252891,sandra.wood@outlook.com,Sandra Holdings,,Rochester,Minnesota,MN,,Buyer,,Buy and Hold,0,0,66,C,Nationwide Lead Gen,NEW
MN-B-1351,Shirley,Carter,+15079051776,shirley.carter@yahoo.com,,,Rochester,Minnesota,MN,,Buyer,,Fix & Flip,0,0,66,C,Nationwide Lead Gen,NEW
MO-S-1402,Irene,Garcia,+16367709809,irene.garcia@hotmail.com,,8600 Birch St,St. Louis,Missouri,MO,25834,Seller,Probate,Job Relocation - Must Sell Fast,616778,275255,66,C,Nationwide Lead Gen,NEW
MO-S-1427,Donna,Morris,+13149576534,donna.morris@hotmail.com,,6588 Highland Dr,St. Louis,Missouri,MO,15512,Seller,Condemned,Inherited Family Estate (Probate),149513,160411,66,C,Nationwide Lead Gen,NEW
MT-B-1496,Larry,Ross,+14062159033,larry.ross@gmail.com,Larry Realty,,Missoula,Montana,MT,,Buyer,,Developer,0,0,66,C,Nationwide Lead Gen,NEW
NE-B-1521,Robert,Turner,+14026605062,robert.turner@gmail.com,Robert Home Buyers,,Lincoln,Nebraska,NE,,Buyer,,REIT,0,0,66,C,Nationwide Lead Gen,NEW
NH-S-1580,Gary,Chavez,+16037137740,gary.chavez@hotmail.com,,2622 Valley Pl,Manchester,New Hampshire,NH,3199,Seller,Fire Damage,Inherited Property - Not Interested,734196,244626,66,C,Nationwide Lead Gen,NEW
NH-B-1587,Anthony,Ward,+16034059666,anthony.ward@outlook.com,Anthony Capital,,Manchester,New Hampshire,NH,,Buyer,,Fix & Flip,0,0,66,C,Nationwide Lead Gen,NEW
NJ-S-1610,Jack,Rogers,+12013605180,jack.rogers@outlook.com,,5392 Industrial Way,Jersey City,New Jersey,NJ,91877,Seller,Judgment,Avoiding Foreclosure Auction,401212,360149,66,C,Nationwide Lead Gen,NEW
NM-S-1667,Dennis,Patel,+15052719213,dennis.patel@hotmail.com,,779 Vista Ct,Santa Fe,New Mexico,NM,85435,Seller,Absentee Owner,Divorce Settlement Required,283097,283470,66,C,Nationwide Lead Gen,NEW
NM-S-1681,Kevin,Murphy,+15759878846,kevin.murphy@yahoo.com,,9229 Oak Ln,Las Cruces,New Mexico,NM,71491,Seller,Fire Damage,Tax Lien & Pre-Foreclosure Opportunity,320181,121400,66,C,Nationwide Lead Gen,NEW
NY-B-1752,Anna,Anderson,+13154302489,anna.anderson@outlook.com,Anna Properties,,Syracuse,New York,NY,,Buyer,,Cash Buyer,0,0,66,C,Nationwide Lead Gen,NEW
NC-S-1802,Patrick,Cook,+19806702518,patrick.cook@outlook.com,,6843 Jefferson Ave,Charlotte,North Carolina,NC,28232,Seller,High Equity,Distressed Property - Code Violations,127766,176778,66,C,Nationwide Lead Gen,NEW
NC-S-1813,Christine,Walker,+19806536494,christine.walker@hotmail.com,,281 Pine St,Charlotte,North Carolina,NC,28289,Seller,Code Violation,Avoiding Foreclosure Auction,172985,44398,66,C,Nationwide Lead Gen,NEW
OH-S-1896,Kevin,Jones,+13302534655,kevin.jones@gmail.com,,7706 Canyon Ct,Akron,Ohio,OH,75471,Seller,Fire Damage,Property Needs Major Repairs,407165,104377,66,C,Nationwide Lead Gen,NEW
OK-S-1992,Emma,Campbell,+19188109856,emma.campbell@aol.com,,6522 Highland Pkwy,Broken Arrow,Oklahoma,OK,11554,Seller,Absentee Owner,Tax Lien & Pre-Foreclosure Opportunity,681212,47978,66,C,Nationwide Lead Gen,NEW
OK-B-2022,Alexander,Miller,+19183074204,alexander.miller@gmail.com,Alexander Properties,,Tulsa,Oklahoma,OK,,Buyer,,Investor,0,0,66,C,Nationwide Lead Gen,NEW
PA-S-2128,Gary,Moore,+14122905133,gary.moore@hotmail.com,,5456 Technology Way,Pittsburgh,Pennsylvania,PA,71021,Seller,Condemned,Property in Probate - Estate Settlement,843703,110203,66,C,Nationwide Lead Gen,NEW
RI-S-2195,James,Torres,+14012744741,james.torres@outlook.com,,7558 Innovation Blvd,Warwick,Rhode Island,RI,64562,Seller,Fire Damage,Distressed Property - Code Violations,230873,378411,66,C,Nationwide Lead Gen,NEW
SD-S-2288,Katherine,Gutierrez,+16053641948,katherine.gutierrez@gmail.com,,7076 Adams Way,Aberdeen,South Dakota,SD,46336,Seller,Absentee Owner,Financial Hardship - Needs Cash,832252,233709,66,C,Nationwide Lead Gen,NEW
TN-S-2349,Irene,King,+19016469827,irene.king@hotmail.com,,417 Business Blvd,Memphis,Tennessee,TN,36670,Seller,Probate,Property in Probate - Estate Settlement,510893,210869,66,C,Nationwide Lead Gen,NEW
TN-S-2357,Margaret,Miller,+19019772176,margaret.miller@aol.com,,3575 Forest Ave,Memphis,Tennessee,TN,56841,Seller,Bankruptcy,Property Needs Major Repairs,602227,136880,66,C,Nationwide Lead Gen,NEW
TN-B-2374,Kathleen,Garcia,+19013563778,kathleen.garcia@gmail.com,Kathleen Acquisitions,,Memphis,Tennessee,TN,,Buyer,,Wholesaler,0,0,66,C,Nationwide Lead Gen,NEW
TN-B-2379,Sharon,Green,+16157578040,sharon.green@gmail.com,Sharon Investments,,Nashville,Tennessee,TN,,Buyer,,Investor,0,0,66,C,Nationwide Lead Gen,NEW
TX-S-2396,Dorothy,Gomez,+18177091341,dorothy.gomez@yahoo.com,,4353 Lake St,Fort Worth,Texas,TX,20738,Seller,Vacant Property,Distressed Property - Code Violations,281861,146408,66,C,Nationwide Lead Gen,NEW
TX-S-2432,James,Hernandez,+12108854828,james.hernandez@hotmail.com,,1453 Main Pkwy,San Antonio,Texas,TX,43765,Seller,Bankruptcy,Avoiding Foreclosure Auction,928829,168661,66,C,Nationwide Lead Gen,NEW
TX-B-2442,Jack,Stewart,+12108042849,jack.stewart@yahoo.com,,,San Antonio,Texas,TX,,Buyer,,Investor,0,0,66,C,Nationwide Lead Gen,NEW
UT-S-2462,Emily,Martinez,+18012314180,emily.martinez@outlook.com,,6492 Jackson Pl,Provo,Utah,UT,60617,Seller,Judgment,Distressed Property - Code Violations,306888,314678,66,C,Nationwide Lead Gen,NEW
UT-B-2514,Sarah,Reyes,+18012151015,sarah.reyes@outlook.com,Sarah Properties,,Ogden,Utah,UT,,Buyer,,Property Manager,0,0,66,C,Nationwide Lead Gen,NEW
VA-S-2575,John,James,+17577735422,john.james@yahoo.com,,5297 Pine Rd,Norfolk,Virginia,VA,76127,Seller,Lien,Vacant Property - High Equity,226891,337839,66,C,Nationwide Lead Gen,NEW
VA-S-2580,Ashley,Reed,+17577591847,ashley.reed@outlook.com,,8149 Jackson Blvd,Virginia Beach,Virginia,VA,23478,Seller,Vacant Property,Property in Probate - Estate Settlement,172521,122015,66,C,Nationwide Lead Gen,NEW
VA-S-2589,Barbara,Ortiz,+17034923590,barbara.ortiz@yahoo.com,,6687 Technology Pl,Arlington,Virginia,VA,79997,Seller,Absentee Owner,Financial Hardship - Needs Cash,184320,365659,66,C,Nationwide Lead Gen,NEW
WV-S-2731,Laura,Wright,+13046679934,laura.wright@gmail.com,,440 Jackson Blvd,Huntington,West Virginia,WV,73892,Seller,Judgment,Vacant Property - High Equity,746376,166671,66,C,Nationwide Lead Gen,NEW
WV-B-2743,Deborah,Peterson,+13046931096,deborah.peterson@outlook.com,Deborah Realty,,Huntington,West Virginia,WV,,Buyer,,Wholesaler,0,0,66,C,Nationwide Lead Gen,NEW
WI-B-2812,Aaron,Anderson,+14148772794,aaron.anderson@outlook.com,Aaron Holdings,,Milwaukee,Wisconsin,WI,,Buyer,,Cash Buyer,0,0,66,C,Nationwide Lead Gen,NEW
WY-S-2827,James,Perez,+13072729947,james.perez@aol.com,,7928 Madison Dr,Laramie,Wyoming,WY,91394,Seller,Tax Delinquent,Financial Hardship - Needs Cash,593126,194834,66,C,Nationwide Lead Gen,NEW
WY-S-2834,Amy,Watson,+13079894374,amy.watson@gmail.com,,3840 Ridge Blvd,Laramie,Wyoming,WY,86534,Seller,Condemned,Distressed Property - Code Violations,182183,109580,66,C,Nationwide Lead Gen,NEW
WY-B-2850,Dennis,Jackson,+13078779495,dennis.jackson@yahoo.com,Dennis Holdings,,Casper,Wyoming,WY,,Buyer,,Developer,0,0,66,C,Nationwide Lead Gen,NEW
AK-S-0095,Zachary,Morales,+19075375814,zachary.morales@gmail.com,,8728 Lincoln Ave,Juneau,Alaska,AK,59502,Seller,Probate,Divorce Settlement Required,512968,265362,65,C,Nationwide Lead Gen,NEW
